rowid,mapURL
444,https://www.google.com/maps/search/?api=1&query=Wellness%20spa&query_place_id=ChIJmabKaVcvdTERfDZCRw5f1Fs
445,https://www.google.com/maps/search/?api=1&query=NAGOMI%20SPA&query_place_id=ChIJ6eVzhpUvdTERscrRfN2O5xM
446,https://www.google.com/maps/search/?api=1&query=Yuan%20Spa&query_place_id=ChIJ7cpY2EgvdTERrINcZOUkghU
447,https://www.google.com/maps/search/?api=1&query=G360%20Spa&query_place_id=ChIJW5zul0YvdTERM74tynW0uOI
448,https://www.google.com/maps/search/?api=1&query=Spa%20Linh%20Cherry&query_place_id=ChIJy7CvScQvdTERZcRAbYSB96I
449,https://www.google.com/maps/search/?api=1&query=Temple%20Leaf%20Spa%20and%20Sauna&query_place_id=ChIJxyCm70gvdTER-sxqGTIGGEc
450,https://www.google.com/maps/search/?api=1&query=%E4%BA%91%E6%B2%B3%20SPA%E6%8C%89%E6%91%A9%20No.2%20Ng%C3%A2n%20Ha%CC%80%20Premium%20Salon%20(Genuine%20Professional%20Massage)&query_place_id=ChIJ1_MwdZ4vdTER0uWNA4BAC8Y
451,https://www.google.com/maps/search/?api=1&query=SENSE%20SPA&query_place_id=ChIJdwGo7UYvdTERPwbUhF_7slo
452,https://www.google.com/maps/search/?api=1&query=HANA%20SPA&query_place_id=ChIJt81bfPQvdTERLDWdZu6ORi4
453,https://www.google.com/maps/search/?api=1&query=Spa%20%26%20Massage%20Lisa&query_place_id=ChIJu-DF9XEvdTERfVtta-CvLQ0
454,https://www.google.com/maps/search/?api=1&query=YURI%20therapy%20spa&query_place_id=ChIJGcnWekYvdTER1QGqfTKhIlQ
455,https://www.google.com/maps/search/?api=1&query=Kh%E1%BB%8Fe%20Spa&query_place_id=ChIJvX6MycMvdTERXxqPp_TIFpI
456,https://www.google.com/maps/search/?api=1&query=MIUMIU%20SPA%202&query_place_id=ChIJD2NyOkkvdTERnV-hGq5igVI
457,https://www.google.com/maps/search/?api=1&query=Birthree%20CHAMPACA%20-%20Luxury%20Head%20Spa%20and%20Massage%20in%20Ho%20Chi%20Minh&query_place_id=ChIJJ98yLt4vdTER9-RrtnexRmI
458,https://www.google.com/maps/search/?api=1&query=La%20Mekong%20Spa&query_place_id=ChIJSTAF8gsvdTERctkOg6FrmUI
459,https://www.google.com/maps/search/?api=1&query=KOCOCHI%20Spa%20%26%20Wellness&query_place_id=ChIJza4DCbgvdTERyABcQrNtlRs
460,https://www.google.com/maps/search/?api=1&query=Explore%20Spa%20by%20Le%20M%C3%A9ridien%20Saigon&query_place_id=ChIJSUteE3MvdTER3EyW2bCehG0
461,https://www.google.com/maps/search/?api=1&query=Flamingo%20Spa&query_place_id=ChIJc952LkkvdTERZVYxXBHE1-s
462,https://www.google.com/maps/search/?api=1&query=Golden%20Lotus%20Spa%20%26%20Massage%20Club&query_place_id=ChIJc8gPv0gvdTER6UJqUYexPt0
463,https://www.google.com/maps/search/?api=1&query=Saigon%20Heritage%20Spa%20%26%20Massage%20club&query_place_id=ChIJVaJNFEYvdTERt6VbcG34Yfc
464,https://www.google.com/maps/search/?api=1&query=NP%20SPA&query_place_id=ChIJU19hOSEvdTER3sztQDdoJt8
465,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%91%20Nh%E1%BA%ADt%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJZXI8z0gvdTERMj9clBCmu9M
466,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20T%C3%A0ng%20Ho%C3%A0ng%20Gia%20%26%20B%E1%BA%A3o%20T%C3%A0ng%20Trang&query_place_id=ChIJ-TaXMwAvdTERaVhVFozsakk
467,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20B%E1%BA%A1ch%20%C4%90%E1%BA%B1ng&query_place_id=ChIJCRuwB0QvdTER4f_uFnGCDnY
468,https://www.google.com/maps/search/?api=1&query=Di%20t%C3%ADch%20m%E1%BB%99%20c%E1%BB%95%20h%E1%BB%8D%20L%C3%A2m&query_place_id=ChIJIYfwxTsvdTERXKEjrZXUsMU
469,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20M%E1%BB%B9%20thu%E1%BA%ADt%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJPccxGQAvdTERYMYelqaxe8M
470,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20%C4%90%E1%BB%99ng%20Th%E1%BB%B1c%20v%E1%BA%ADt&query_place_id=ChIJ7wwW8yIvdTERPgfN9oLkmJE
471,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20Chi%E1%BA%BFn%20d%E1%BB%8Bch%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJkWxODUsvdTERpBcf9LcUxG8
472,https://www.google.com/maps/search/?api=1&query=Dinh%20%C4%90%E1%BB%99c%20L%E1%BA%ADp&query_place_id=ChIJL0dwVTgvdTERao3t8B1Jhxc
473,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20%C4%90%E1%BB%8Ba%20ch%E1%BA%A5t%20Vi%E1%BB%87t%20Nam&query_place_id=ChIJ1wlDRkwvdTERjqYD1wG-hJQ
474,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJlel-En4vdTERc64rKNBbyy0
475,https://www.google.com/maps/search/?api=1&query=Highlands%20Coffee%20Thu%20Thiem%20Park&query_place_id=ChIJsYNO4dovdTERhUfFNvLqJlc
476,https://www.google.com/maps/search/?api=1&query=Pickleball%20D-Joy&query_place_id=ChIJ4SdtYgAvdTERPjN8O02V2Ng
477,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20T%C3%B4n%20%C4%90%E1%BB%A9c%20Th%E1%BA%AFng&query_place_id=ChIJ9aHU7UUvdTERwvaHOXtRzVI
478,https://www.google.com/maps/search/?api=1&query=Nexus%20Square&query_place_id=ChIJxefRCwAvdTERctaTh8rSdQc
479,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20%C4%90i%C3%AAu%20kh%E1%BA%AFc%20%C4%91%C3%A1%20Th%E1%BB%A7%20Thi%C3%AAm&query_place_id=ChIJbVxXMAAvdTERSTPwBEZDBeU
480,https://www.google.com/maps/search/?api=1&query=In%20Oriental%20Heritage&query_place_id=ChIJPY9kQ0cvdTERBOIEgIkzJ8U
481,https://www.google.com/maps/search/?api=1&query=Qu%E1%BA%A3ng%20Tr%C6%B0%E1%BB%9Dng%20Th%E1%BB%A7%20Thi%C3%AAm%20-%20C%C3%B4ng%20vi%C3%AAn%20B%E1%BB%9D%20S%C3%B4ng%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJGfdW6T8vdTEREdeCW5bOIhY
482,https://www.google.com/maps/search/?api=1&query=Indochina%20Heritage%20Travel%20Group&query_place_id=ChIJm1-liAAvdTEROBYZ40ktw5o
483,https://www.google.com/maps/search/?api=1&query=C%C3%A1nh%20%C4%91%E1%BB%93ng%20Hoa%20h%C6%B0%E1%BB%9Bng%20d%C6%B0%C6%A1ng&query_place_id=ChIJE3a6ZwAvdTERZKegJIWjXsw
484,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Chi%20L%C4%83ng&query_place_id=ChIJqU883EcvdTERTCif2vLuiAI
485,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%2023%20th%C3%A1ng%209&query_place_id=ChIJu4YK_j4vdTERfSn0egKOyug
486,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20B%C3%A1ch%20T%C3%B9ng%20Di%E1%BB%87p&query_place_id=ChIJAwJpXSkvdTERELFnDrgLv0M
487,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Tao%20%C4%90%C3%A0n&query_place_id=ChIJsXOVajkvdTERcBdP0Xow8j4
488,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20b%E1%BB%9D%20s%C3%B4ng&query_place_id=ChIJqVawLjgvdTERy0WoSbe7qgA
489,https://www.google.com/maps/search/?api=1&query=B%E1%BA%A3o%20t%C3%A0ng%20L%E1%BB%8Bch%20s%E1%BB%AD%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJ5fqrRUsvdTERlfW0JX8JGyU
490,https://www.google.com/maps/search/?api=1&query=Every%20Half%20Coffee%20Roasters%20-%20Ng%C3%B4%20V%C4%83n%20N%C4%83m&query_place_id=ChIJiYCxJawvdTERPJqmvJoS250
491,https://www.google.com/maps/search/?api=1&query=Opella%20Vietnam&query_place_id=ChIJFcL4Jb8vdTERGL6WrJIR-xM
492,https://www.google.com/maps/search/?api=1&query=Saigon%20Skydeck&query_place_id=ChIJVZKCP0EvdTERfHvs6AfGjok
493,https://www.google.com/maps/search/?api=1&query=%C3%8A%20t%C3%B4&query_place_id=ChIJq_XBbkYvdTERquEbaTyCy24
494,https://www.google.com/maps/search/?api=1&query=Phu%20Thai%20Cat&query_place_id=ChIJdzLQVDkvdTERJJQWewg-gcc
495,https://www.google.com/maps/search/?api=1&query=Tran%20Duc%20Office&query_place_id=ChIJS3BTVEkvdTERwPiP3Y0rHTw
496,https://www.google.com/maps/search/?api=1&query=Pasteur%20Street%20Craft%20Beer&query_place_id=ChIJl2g59jAvdTERvtMvXjfmjRM
497,https://www.google.com/maps/search/?api=1&query=Mikrotik%20Vi%E1%BB%87t%20Nam&query_place_id=ChIJA2ND_JUvdTER0Rt03AUlvLE
498,https://www.google.com/maps/search/?api=1&query=MPA-COFFEE-%20RESTAURANT&query_place_id=ChIJDVp7biEvdTERZhq-Pk06m9g
499,https://www.google.com/maps/search/?api=1&query=419.Cocktails%20%26%20Cine%20Bar&query_place_id=ChIJtdUVUF0vdTERcKZh04bDMzA
500,https://www.google.com/maps/search/?api=1&query=Bitexco%20Financial%20Tower&query_place_id=ChIJ6-qHzzovdTERKuM7X5ehack
501,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20Tnhh%20Kim%20S%C6%A1n%20P.C.B&query_place_id=ChIJo8EJc0ovdTERTZydKLCbVmE
502,https://www.google.com/maps/search/?api=1&query=%C4%90%C6%B0%E1%BB%9Dng%20s%C3%A1ch%20Th%C3%A0nh%20ph%E1%BB%91%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJS8Yv1zcvdTERUI2V47UxkPw
503,https://www.google.com/maps/search/?api=1&query=Book%20Street%20Lighthouse%20Monument&query_place_id=ChIJuV0_KAAvdTERCkhxamsrmXM
504,https://www.google.com/maps/search/?api=1&query=C%E1%BB%99t%20c%E1%BB%9D%20Th%E1%BB%A7%20Ng%E1%BB%AF&query_place_id=ChIJq6He0kMvdTERcW7_9GkkHjo
505,https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%A3%20B%E1%BA%BFn%20Th%C3%A0nh&query_place_id=ChIJTeYpMT8vdTERMH8sUnkta40
506,https://www.google.com/maps/search/?api=1&query=T%C6%B0%E1%BB%A3ng%20Ch%E1%BB%A7%20t%E1%BB%8Bch%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJlbodo0cvdTER54riaI9uWl0
507,https://www.google.com/maps/search/?api=1&query=Little%20HaNoi%20Egg%20Coffee%20(Yersin)&query_place_id=ChIJqZ7MThYvdTERh6VZ5ryLuDk
508,https://www.google.com/maps/search/?api=1&query=Vihatour%20Sai%20Gon&query_place_id=ChIJy3wvHWkvdTERuEwoz2eCTpY
509,https://www.google.com/maps/search/?api=1&query=Old%20Compass%20Travel&query_place_id=ChIJt4n2JwIvdTERUVc4iUx67fs
510,https://www.google.com/maps/search/?api=1&query=Cu%20Chi%20Tunnels%20Tours%20%E2%80%93%20Journey%20to%20explore%20Cu%20Chi%20Tunnels&query_place_id=ChIJX3uMz7O7oTERURsmUYzDEkw
511,https://www.google.com/maps/search/?api=1&query=Moveek&query_place_id=ChIJp6vj0uQvdTERJkPSebzJSRE
512,https://www.google.com/maps/search/?api=1&query=Vespa%20adventure%20tours&query_place_id=ChIJIcnyXmtxSjERw_cjh0WWj3o
513,https://www.google.com/maps/search/?api=1&query=Vietnam%20Adventure%20Tours&query_place_id=ChIJlS-q4iovdTERJVAfsfCdh40
514,https://www.google.com/maps/search/?api=1&query=Moji%20-%20Ph%E1%BB%A5%20Ki%E1%BB%87n%20%26%20Qu%C3%A0%20T%E1%BA%B7ng&query_place_id=ChIJjTkIzUYvdTERIviwNiIAfGg
515,https://www.google.com/maps/search/?api=1&query=Ben%20Nghe%20Street%20Food&query_place_id=ChIJSy3R1jgvdTERE51Ytwqzbpo
516,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20Th%C3%A0nh%20Gallery&query_place_id=ChIJc_i5-EYvdTERTaOsg5fYwb0
517,https://www.google.com/maps/search/?api=1&query=Memento%20Saigon&query_place_id=ChIJuUWEsewvdTERdQ15sY3YRtM
518,https://www.google.com/maps/search/?api=1&query=Th%E1%BA%A3o%20C%E1%BA%A7m%20Vi%C3%AAn%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJx7wwM0svdTERjuH2a9dkuU0
519,https://www.google.com/maps/search/?api=1&query=Nguy%E1%BB%85n%20V%C4%83n%20H%E1%BA%A3o%20building&query_place_id=ChIJu5RzSj4vdTEReSYtogsLTlY
520,https://www.google.com/maps/search/?api=1&query=C%E1%BB%95ng%201&query_place_id=ChIJu3mNGfcvdTERVSLHnVvjxkM
521,https://www.google.com/maps/search/?api=1&query=Efora&query_place_id=ChIJv4ZgNTYvdTERYK4oNI3l9YE
522,https://www.google.com/maps/search/?api=1&query=Sony%20store%20Vincom%20%C4%90%E1%BB%93ng%20Kh%E1%BB%9Fi&query_place_id=ChIJ1wdkUDsvdTERIAOlgAwF_8Q
523,https://www.google.com/maps/search/?api=1&query=TTTM%20Union%20Square&query_place_id=ChIJb36HtEcvdTERE7N1vtALckc
524,https://www.google.com/maps/search/?api=1&query=Vincom%20Center%20%C4%90%E1%BB%93ng%20Kh%E1%BB%9Fi&query_place_id=ChIJm5rCdkgvdTERQiGNZ2iXx9I
525,https://www.google.com/maps/search/?api=1&query=Diamond%20Plaza&query_place_id=ChIJ75zeyjcvdTERzMaTAtkcoYk
